K,N,h,l2phi,relL2phi,l2u,relL2u,l2divu_f
11,19,0.18181818181818182,2.689974783267509e-07,1.5776978223074576e-09,1.607436241409206e-06,1.1061126405471653e-09,0.0
11,20,0.18181818181818182,2.6899747832674963e-07,1.5776978223074501e-09,1.6074276643219583e-06,1.106106738462604e-09,0.0
10,2,0.2,0.8351018950573988,0.005387754167310818,4.8851102139493925,0.0036988795714641173,7.777483096252435e-12
10,3,0.2,0.08756274653687177,0.0005649209459916097,0.40635491517670846,0.00030768147056727435,9.243801400325492e-13
10,4,0.2,0.0069193212194297365,4.4640782107652154e-05,0.039567212092157494,2.995927340381302e-05,1.8916602815325727e-12
10,5,0.2,0.0004369598162827866,2.8190955918776117e-06,0.0020487091944308895,1.5512298096187088e-06,1.7043102354462866e-12
10,6,0.2,2.297743947620939e-05,1.482415451632646e-07,0.00013031655501098582,9.867233737681009e-08,1.7255810451069922e-12
10,7,0.2,9.99994986370828e-07,6.451580563996972e-09,4.8979035751891985e-06,3.7085663749276616e-09,2.1655437028811858e-12
10,8,0.2,2.849829355331202e-07,1.8385995860128005e-09,1.6861389315343083e-06,1.2767009494879736e-09,2.0822049981496517e-12
10,9,0.2,2.796893962006162e-07,1.804447719315669e-09,1.664866204109981e-06,1.2605937884510572e-09,3.2376656910873816e-12
10,10,0.2,2.8020877715623714e-07,1.8077985641941567e-09,1.6655388308999776e-06,1.2611030841237797e-09,3.621465072625246e-12
10,11,0.2,2.802087796410883e-07,1.8077985802254545e-09,1.9568487186869018e-06,1.4816754245028582e-09,3.888220706767511e-12
10,12,0.2,2.802087771376251e-07,1.8077985640740793e-09,1.6655396441998422e-06,1.2611036999334796e-09,5.2494954594367e-12
10,13,0.2,2.8020877713762507e-07,1.8077985640740789e-09,1.6655396441998422e-06,1.2611036999334796e-09,4.804565658153254e-12
10,14,0.2,2.802087771376252e-07,1.8077985640740795e-09,1.665539637971716e-06,1.261103695217703e-09,4.928739818113659e-12
10,15,0.2,2.8020877713762507e-07,1.8077985640740789e-09,1.665539637971716e-06,1.261103695217703e-09,9.992711181438147e-12
10,16,0.2,2.8020877713762597e-07,1.8077985640740846e-09,1.6655388593598435e-06,1.2611031056728568e-09,0.0
10,17,0.2,2.802087771376251e-07,1.8077985640740793e-09,1.6655310177816718e-06,1.2610971682319318e-09,0.0
10,18,0.2,2.802087771376251e-07,1.8077985640740793e-09,1.6655396384161928e-06,1.2611036955542494e-09,0.0
10,19,0.2,2.8020877713762756e-07,1.807798564074095e-09,1.665539637971716e-06,1.261103695217703e-09,0.0
